s0876,1,66,66,61,86,96
s0877,1,68,81,53,81,69
s0878,1,53,82,59,70,60
s0879,1,100,51,72,69,62
s0880,1,64,56,85,52,50
s0881,1,93,84,92,55,62
s0882,1,80,78,83,56,72
s0883,1,58,81,66,75,81
s0884,1,70,52,88,64,59
s0885,1,59,80,89,90,55
s0886,1,67,62,79,96,97
s0887,1,91,88,63,99,94
s0888,1,81,56,63,68,78
s0889,1,66,56,85,73,76
s0890,1,95,76,80,54,100
s0891,1,77,92,82,85,55
s0892,1,51,89,99,71,100
s0893,1,82,94,70,70,73
s0894,1,85,82,89,50,53
s0895,1,66,73,90,58,97
s0896,1,74,68,90,81,80
s0897,1,68,51,84,77,58
s0898,1,89,54,96,76,93
s0899,1,87,84,68,97,80
s0900,1,55,51,78,54,84
s0001,2,75,76,66,99,69
s0002,2,81,99,94,79,71
s0003,2,85,56,70,71,56
s0004,2,96,69,77,87,78
s0005,2,71,88,100,77,85
s0006,2,80,83,59,99,80
s0007,2,66,69,55,80,89
s0008,2,70,86,76,53,50
s0009,2,95,80,57,52,86
s0010,2,95,77,93,90,56
s0011,2,57,57,68,57,99
s0012,2,64,83,57,54,77
s0013,2,92,64,59,99,58
s0014,2,60,83,77,82,98
s0015,2,83,68,83,61,77
s0016,2,79,55,76,82,90
s0017,2,62,85,62,77,80
s0018,2,58,90,99,82,77
s0019,2,59,55,94,68,68
s0020,2,87,63,83,50,90
s0021,2,73,80,63,97,86
s0022,2,99,93,72,99,50
s0023,2,71,66,55,54,92
s0024,2,92,76,76,98,91
s0025,2,69,81,58,90,92
s0026,2,75,96,56,95,93
s0027,2,50,52,71,50,55
s0028,2,58,50,66,72,91
s0029,2,74,85,93,100,84
s0030,2,50,58,70,64,96
s0031,2,81,68,55,96,83
s0032,2,76,67,59,80,90
s0033,2,100,62,86,76,66
s0034,2,60,59,93,87,64
s0035,2,92,87,85,98,100
s0036,2,78,88,69,92,62
s0037,2,79,90,77,98,93
s0038,2,87,92,77,56,73
s0039,2,62,86,67,94,53
s0040,2,64,90,64,81,96
s0041,2,85,95,100,68,58
s0042,2,81,65,70,79,77
s0043,2,56,76,86,92,88
s0044,2,88,66,92,69,80
s0045,2,59,68,61,87,63
s0046,2,82,92,57,73,82
s0047,2,65,68,91,93,94
s0048,2,52,74,87,80,67
s0049,2,87,63,71,64,98
s0050,2,74,50,66,62,77
s0051,2,84,67,78,57,94
s0052,2,50,63,87,86,97
s0053,2,60,54,73,52,64
s0054,2,78,66,100,81,61
s0055,2,56,78,81,81,63
s0056,2,90,78,70,87,68
s0057,2,88,85,53,90,60
s0058,2,90,96,63,67,89
s0059,2,65,76,76,51,98
s0060,2,100,97,92,69,80
s0061,2,99,96,95,78,86
s0062,2,69,79,64,59,78
s0063,2,97,76,71,82,81
s0064,2,72,93,68,73,59
s0065,2,68,80,69,57,95
s0066,2,56,98,79,85,64
s0067,2,72,86,55,50,98
s0068,2,59,77,91,88,85
s0069,2,93,70,83,91,54
s0070,2,66,95,87,95,76
s0071,2,51,71,53,87,71
s0072,2,86,78,78,72,73
s0073,2,87,78,64,73,51
s0074,2,74,75,57,96,78
s0075,2,78,84,94,76,80
s0076,2,59,73,100,81,78
s0077,2,80,93,73,94,60
s0078,2,57,100,57,82,99
s0079,2,77,84,64,91,96
s0080,2,82,72,62,78,55
s0081,2,62,93,83,62,67
s0082,2,58,83,54,57,77
s0083,2,100,96,50,50,100
s0084,2,51,53,72,66,69
s0085,2,51,98,88,71,51
s0086,2,92,66,65,69,98
s0087,2,58,90,62,93,89
s0088,2,93,78,69,97,63
s0089,2,85,100,85,64,63
s0090,2,82,95,50,97,52
s0091,2,97,98,97,78,89
s0092,2,58,91,75,51,78
s0093,2,64,99,76,83,90
s0094,2,64,81,89,79,98
s0095,2,78,74,58,79,67
s0096,2,70,80,73,65,92
s0097,2,89,66,57,97,69
s0098,2,97,50,73,70,96
s0099,2,58,65,52,63,71
s0100,2,81,73,92,50,79
s0101,2,76,72,62,85,94
s0102,2,97,94,57,94,90
s0103,2,51,60,68,51,92
s0104,2,92,80,59,78,96
s0105,2,92,96,54,64,77
s0106,2,74,81,63,67,53
s0107,2,73,51,59,77,50
s0108,2,91,72,96,71,89
s0109,2,86,87,76,59,62
s0110,2,65,84,82,87,77
s0111,2,94,75,82,54,67
s0112,2,58,96,74,78,56
s0113,2,50,65,84,66,96
s0114,2,78,51,78,80,100
s0115,2,67,68,83,60,52
s0116,2,90,97,52,92,65
s0117,2,78,95,95,100,73
s0118,2,66,95,67,100,57
s0119,2,55,54,92,84,80
s0120,2,70,81,89,94,82
s0121,2,65,71,96,76,66
s0122,2,80,87,99,82,62
s0123,2,92,100,67,60,64
s0124,2,86,53,93,90,89
s0125,2,82,70,79,57,69
s0126,2,58,62,85,59,58
s0127,2,87,78,85,91,92
s0128,2,76,61,73,90,76
s0129,2,56,57,73,61,66
s0130,2,60,96,97,94,61
s0131,2,88,79,70,83,53
s0132,2,70,57,89,99,57
s0133,2,80,95,57,58,82
s0134,2,74,76,90,60,62
s0135,2,58,74,59,54,55
s0136,2,85,100,74,55,53
s0137,2,56,93,72,77,58
s0138,2,84,97,74,68,54
s0139,2,60,75,83,66,100
s0140,2,59,92,65,99,83
s0141,2,61,71,84,66,53
s0142,2,96,89,56,76,61
s0143,2,65,79,71,73,89
s0144,2,54,93,70,68,77
s0145,2,57,55,57,62,62
s0146,2,97,57,92,98,67
s0147,2,51,100,50,65,91
s0148,2,81,91,83,81,86
s0149,2,79,61,52,76,53
s0150,2,85,100,56,95,77
s0151,2,83,87,74,76,90
s0152,2,82,53,94,53,58
s0153,2,86,71,65,63,95
s0154,2,90,91,84,63,73
s0155,2,99,52,73,57,60
s0156,2,76,71,50,56,82
s0157,2,61,58,55,96,100
s0158,2,100,73,82,64,84
s0159,2,84,94,86,73,66
s0160,2,91,56,61,51,75
s0161,2,52,99,100,96,74
s0162,2,83,85,88,85,86
s0163,2,90,62,63,85,96
s0164,2,80,76,55,59,67
s0165,2,69,67,94,92,99
s0166,2,90,50,97,97,53
s0167,2,54,62,98,86,88
s0168,2,56,77,52,64,66
s0169,2,74,70,98,90,60
s0170,2,60,52,88,98,92
s0171,2,78,87,89,95,68
s0172,2,81,89,61,84,55
s0173,2,66,96,61,73,69
s0174,2,67,80,51,88,93
s0175,2,77,61,70,51,67
s0176,2,53,93,64,94,70
s0177,2,97,52,75,56,58
s0178,2,70,81,88,100,85
s0179,2,82,59,91,63,51
s0180,2,72,52,89,86,80
s0181,2,58,62,93,59,99
s0182,2,87,50,53,97,56
s0183,2,87,69,71,76,75
s0184,2,89,57,51,55,72
s0185,2,90,72,54,54,95
s0186,2,97,63,93,59,98
s0187,2,56,73,87,68,93
s0188,2,80,80,73,73,81
s0189,2,57,81,98,86,89
s0190,2,83,57,52,81,69
s0191,2,53,72,55,96,55
s0192,2,99,96,76,86,91
s0193,2,64,87,95,84,87
s0194,2,64,64,90,84,90
s0195,2,92,69,97,90,55
s0196,2,62,55,55,62,84
s0197,2,65,54,87,84,72
s0198,2,89,85,51,80,68
s0199,2,73,67,52,55,84
s0200,2,98,78,79,100,100
s0201,2,72,100,73,59,95
s0202,2,88,99,57,77,51
s0203,2,87,89,59,51,76
s0204,2,84,65,51,57,57
s0205,2,51,94,90,68,69
s0206,2,67,75,73,66,100
s0207,2,71,70,73,67,79
s0208,2,68,96,71,96,66
s0209,2,90,95,78,88,58
s0210,2,89,84,68,85,82
s0211,2,100,59,74,61,78
s0212,2,97,100,82,99,89
s0213,2,97,82,69,63,84
s0214,2,65,83,91,78,54
s0215,2,84,62,97,90,52
s0216,2,76,93,67,62,70
s0217,2,76,74,100,60,94
s0218,2,65,83,80,74,84
s0219,2,58,93,74,66,54
s0220,2,93,88,55,71,83
s0221,2,98,86,55,76,53
s0222,2,99,79,58,60,100
s0223,2,91,75,84,63,73
s0224,2,88,58,59,61,98
s0225,2,65,73,65,77,100
s0226,2,75,84,98,75,53
s0227,2,63,75,53,84,58
s0228,2,94,65,81,62,52
s0229,2,73,98,64,99,53
s0230,2,82,86,79,57,67
s0231,2,65,64,50,98,69
s0232,2,62,82,58,66,94
s0233,2,97,84,82,96,78
s0234,2,64,100,91,75,51
s0235,2,100,69,61,57,99
s0236,2,94,59,67,98,76
s0237,2,68,83,56,76,62
s0238,2,56,96,82,88,78
s0239,2,100,65,55,63,53
s0240,2,97,95,97,79,51
s0241,2,59,82,54,87,66
s0242,2,90,99,85,64,53
s0243,2,54,55,73,52,84
s0244,2,82,67,50,81,66
s0245,2,62,89,85,95,74
s0246,2,61,67,91,78,97
s0247,2,91,90,85,56,75
s0248,2,51,76,56,75,58
s0249,2,70,71,59,78,93
s0250,2,60,80,51,76,56
s0251,2,88,65,66,75,93
s0252,2,73,99,79,86,94
s0253,2,78,97,90,98,53
s0254,2,85,93,66,90,91
s0255,2,85,87,60,96,59
s0256,2,99,55,57,62,87
s0257,2,52,93,96,67,89
s0258,2,99,87,54,61,87
s0259,2,91,96,51,70,85
s0260,2,87,79,86,57,70
s0261,2,77,60,99,78,53
s0262,2,59,66,86,93,76
s0263,2,59,52,86,89,77
s0264,2,70,96,61,76,90
s0265,2,100,52,78,65,79
s0266,2,57,71,52,56,57
s0267,2,96,64,100,85,55
s0268,2,55,70,91,97,80
s0269,2,60,89,86,57,83
s0270,2,68,88,65,81,66
s0271,2,98,50,84,74,93
s0272,2,92,65,70,81,87
s0273,2,60,89,72,62,88
s0274,2,63,52,100,71,86
s0275,2,86,73,61,100,70
s0276,2,76,80,61,93,59
s0277,2,73,91,93,64,77
s0278,2,89,83,97,78,81
s0279,2,61,72,85,86,89
s0280,2,89,66,71,74,85
s0281,2,98,83,52,88,85
s0282,2,51,87,99,62,81
s0283,2,71,71,77,52,80
s0284,2,61,79,50,71,91
s0285,2,88,76,65,53,92
s0286,2,96,82,96,79,77
s0287,2,98,80,63,73,62
s0288,2,56,78,99,53,92
s0289,2,87,53,96,61,95
s0290,2,67,66,79,74,88
s0291,2,72,79,100,75,90
s0292,2,53,68,54,72,87
s0293,2,92,90,95,100,74
s0294,2,60,92,80,66,92
s0295,2,71,63,94,91,59
s0296,2,52,79,73,72,62
s0297,2,96,61,94,70,71
s0298,2,55,82,79,51,69
s0299,2,100,72,70,72,53
s0300,2,61,76,61,90,81
s0301,2,82,77,67,94,81
s0302,2,84,66,50,67,77
s0303,2,79,62,90,93,74
s0304,2,51,81,89,68,68
s0305,2,83,50,90,62,100
s0306,2,84,59,99,73,50
s0307,2,88,62,93,85,65
s0308,2,91,50,69,90,97
s0309,2,96,56,60,55,89
s0310,2,92,60,69,60,97
s0311,2,96,69,73,97,61
s0312,2,98,95,62,82,52
s0313,2,79,98,92,63,62
s0314,2,54,60,62,71,72
s0315,2,89,87,96,91,91
s0316,2,73,98,92,64,80
s0317,2,93,84,55,92,89
s0318,2,59,54,59,93,91
s0319,2,98,72,95,97,84
s0320,2,69,85,74,56,88
s0321,2,85,84,98,65,98
s0322,2,76,57,91,81,52
s0323,2,50,72,84,86,62
s0324,2,69,85,78,59,95
s0325,2,86,77,80,66,82
s0326,2,71,87,93,74,89
s0327,2,96,57,100,74,72
s0328,2,73,94,62,100,76
s0329,2,91,60,72,88,77
s0330,2,61,88,91,59,54
s0331,2,82,69,97,63,64
s0332,2,88,96,61,100,59
s0333,2,79,65,50,86,57
s0334,2,64,83,100,96,50
s0335,2,85,58,92,87,53
s0336,2,72,70,56,85,62
s0337,2,88,75,72,66,78
s0338,2,81,80,95,88,63
s0339,2,50,88,86,71,55
s0340,2,68,63,54,71,87
s0341,2,65,90,51,69,82
s0342,2,93,56,94,78,64
s0343,2,83,67,51,54,53
s0344,2,56,92,51,67,98
s0345,2,90,88,59,81,87
s0346,2,52,72,83,63,71
s0347,2,65,60,88,87,92
s0348,2,58,88,78,77,53
s0349,2,63,53,74,62,89
s0350,2,93,63,68,84,92
s0351,2,52,53,74,50,67
s0352,2,80,58,59,50,91
s0353,2,78,56,96,50,83
s0354,2,54,58,64,93,87
s0355,2,98,89,66,67,78
s0356,2,62,98,78,59,99
s0357,2,89,60,55,78,85
s0358,2,98,92,56,68,52
s0359,2,92,56,97,83,91
s0360,2,96,71,88,50,98
s0361,2,76,61,92,52,89
s0362,2,93,64,93,85,68
s0363,2,99,82,79,81,67
s0364,2,69,81,86,86,89
s0365,2,59,83,94,89,64
s0366,2,92,94,73,72,92
s0367,2,52,83,62,65,90
s0368,2,52,58,97,53,78
s0369,2,66,83,80,99,94
s0370,2,65,76,57,97,63
s0371,2,61,87,59,96,59
s0372,2,76,64,71,72,65
s0373,2,80,91,58,69,69
s0374,2,67,97,98,87,66
s0375,2,59,98,85,82,76
s0376,2,81,68,81,62,65
s0377,2,84,66,78,91,100
s0378,2,68,68,66,92,92
s0379,2,77,91,55,94,89
s0380,2,96,100,63,91,96
s0381,2,52,79,78,54,60
s0382,2,66,63,93,80,92
s0383,2,99,92,76,61,59
s0384,2,70,52,66,92,76
s0385,2,89,74,89,53,84
s0386,2,83,99,70,58,54
s0387,2,78,63,71,85,65
s0388,2,58,56,65,91,60
s0389,2,83,50,65,83,63
s0390,2,78,58,78,61,80
s0391,2,63,85,84,67,86
s0392,2,85,78,93,82,83
s0393,2,82,72,55,67,86
s0394,2,70,69,100,72,62
s0395,2,63,72,83,60,92
s0396,2,76,84,89,50,97
s0397,2,59,84,72,55,59
s0398,2,65,61,74,84,78
s0399,2,81,88,97,58,95
s0400,2,68,68,75,97,88
s0401,2,61,94,71,69,63
s0402,2,90,73,83,96,76
s0403,2,61,71,50,55,81
s0404,2,99,75,70,52,65
s0405,2,60,53,54,86,64
s0406,2,61,98,52,83,74
s0407,2,56,78,92,53,66
s0408,2,74,65,78,79,63
s0409,2,53,54,96,53,60
s0410,2,84,76,63,70,57
s0411,2,87,70,77,70,89
s0412,2,54,58,64,65,89
s0413,2,62,82,70,87,91
s0414,2,65,82,77,63,97
s0415,2,65,100,58,68,88
s0416,2,62,56,63,60,87
s0417,2,98,84,88,78,60
s0418,2,91,56,52,71,84
s0419,2,60,50,79,80,76
s0420,2,77,73,55,58,76
s0421,2,97,78,55,81,83
s0422,2,79,93,56,51,83
s0423,2,53,82,87,64,79
s0424,2,92,71,72,56,75
s0425,2,60,70,93,79,51
s0426,2,80,52,50,60,74
s0427,2,50,65,94,70,70
s0428,2,85,79,78,98,91
s0429,2,97,73,66,74,82
s0430,2,78,95,50,94,100
s0431,2,77,55,93,57,89
s0432,2,77,50,67,68,62
s0433,2,81,96,66,67,52
s0434,2,65,56,70,81,52
s0435,2,83,94,78,73,98
s0436,2,58,95,65,88,97
s0437,2,51,56,77,92,83
s0438,2,90,67,61,54,59
s0439,2,88,90,59,77,77
s0440,2,63,70,100,61,73
s0441,2,89,93,79,74,64
s0442,2,76,60,53,79,92
s0443,2,71,56,55,62,52
s0444,2,72,58,90,64,86
s0445,2,51,85,64,80,68
s0446,2,57,90,77,65,100
s0447,2,57,86,99,68,52
s0448,2,96,52,51,86,70
s0449,2,83,76,55,66,84
s0450,2,81,73,75,80,88
s0451,2,50,66,55,55,85
s0452,2,97,85,56,53,94
s0453,2,92,85,63,59,72
s0454,2,69,64,66,53,68
s0455,2,97,89,94,66,93
s0456,2,53,99,91,87,93
s0457,2,77,93,92,85,58
s0458,2,88,99,71,64,69
s0459,2,73,67,54,54,87
s0460,2,71,62,96,55,61
s0461,2,68,97,87,66,98
s0462,2,83,73,51,78,71
s0463,2,63,50,86,66,97
s0464,2,84,66,95,81,52
s0465,2,98,75,59,80,75
s0466,2,88,66,58,62,87
s0467,2,71,86,78,81,77
s0468,2,55,78,68,72,88
s0469,2,76,93,52,57,97
s0470,2,69,68,60,95,86
s0471,2,100,65,84,91,59
s0472,2,71,63,56,86,51
s0473,2,90,75,50,99,55
s0474,2,67,67,76,92,69
s0475,2,73,100,70,79,67
s0476,2,75,87,86,65,89
s0477,2,94,83,66,61,77
s0478,2,53,97,96,73,89
s0479,2,87,65,58,95,51
s0480,2,55,55,82,92,79
s0481,2,99,62,77,60,78
s0482,2,56,96,85,54,68
s0483,2,58,88,64,60,69
s0484,2,82,83,85,95,93
s0485,2,57,60,53,64,93
s0486,2,51,87,56,87,88
s0487,2,54,60,70,66,73
s0488,2,79,73,78,93,56
s0489,2,70,89,56,82,83
s0490,2,71,89,91,60,54
s0491,2,89,64,95,100,70
s0492,2,74,77,50,96,64
s0493,2,87,89,83,63,87
s0494,2,72,82,53,85,53
s0495,2,74,67,51,55,51
s0496,2,73,83,54,66,61
s0497,2,55,70,66,64,96
s0498,2,51,77,97,50,90
s0499,2,79,79,69,84,87
s0500,2,83,71,93,54,78
s0501,2,54,60,72,89,53
s0502,2,63,98,100,70,51
s0503,2,87,69,81,51,62
s0504,2,99,58,82,71,60
s0505,2,83,81,73,80,81
s0506,2,57,95,64,75,63
s0507,2,97,56,96,54,51
s0508,2,58,88,86,50,93
s0509,2,52,80,88,78,70
s0510,2,52,76,81,93,84
s0511,2,61,74,72,86,55
s0512,2,79,59,83,87,73
s0513,2,100,87,73,65,65
s0514,2,95,85,83,74,100
s0515,2,78,97,73,60,56
s0516,2,88,78,57,82,54
s0517,2,81,78,88,57,52
s0518,2,63,66,64,69,62
s0519,2,83,82,87,68,83
s0520,2,75,63,81,97,63
s0521,2,53,53,88,71,85
s0522,2,87,73,55,60,92
s0523,2,88,68,76,93,70
s0524,2,84,65,98,92,50
s0525,2,67,84,100,59,100
s0526,2,64,98,69,60,90
s0527,2,64,94,54,65,100
s0528,2,91,72,65,76,90
s0529,2,93,98,89,66,88
s0530,2,62,52,71,72,87
s0531,2,82,51,94,93,96
s0532,2,75,75,55,66,75
s0533,2,91,99,62,84,73
s0534,2,86,80,93,52,68
s0535,2,96,50,100,73,63
s0536,2,59,83,71,95,83
s0537,2,81,100,79,57,67
s0538,2,98,78,75,70,62
s0539,2,81,61,65,55,55
s0540,2,83,52,79,80,61
s0541,2,66,100,82,79,66
s0542,2,78,54,59,67,57
s0543,2,59,53,86,79,91
s0544,2,78,61,95,71,59
s0545,2,61,92,65,79,51
s0546,2,59,79,72,58,53
s0547,2,80,62,87,84,52
s0548,2,50,99,55,74,71
s0549,2,63,97,80,53,71
s0550,2,92,65,52,55,79
s0551,2,81,98,80,62,66
s0552,2,66,53,86,76,89
s0553,2,94,69,88,98,90
s0554,2,94,57,50,100,70
s0555,2,53,72,94,79,65
s0556,2,98,79,58,82,93
s0557,2,64,90,59,67,80
s0558,2,76,97,95,75,85
s0559,2,70,90,69,97,70
s0560,2,74,58,81,97,65
s0561,2,73,83,95,71,57
s0562,2,92,86,97,69,73
s0563,2,58,64,99,56,50
s0564,2,67,71,87,91,59
s0565,2,59,58,94,75,57
s0566,2,63,60,95,88,69
s0567,2,71,62,84,93,58
s0568,2,84,90,61,52,75
s0569,2,90,91,86,56,77
s0570,2,67,78,100,52,87
s0571,2,88,52,100,93,73
s0572,2,72,76,51,77,68
s0573,2,63,53,61,76,52
s0574,2,99,57,63,88,90
s0575,2,98,82,87,62,61
s0576,2,70,62,70,96,94
s0577,2,54,69,79,89,61
s0578,2,74,80,84,66,57
s0579,2,70,63,62,79,74
s0580,2,73,81,90,67,70
s0581,2,68,64,97,72,55
s0582,2,83,93,59,87,95
s0583,2,50,54,79,82,66
s0584,2,65,76,73,80,99
s0585,2,84,91,98,57,97
s0586,2,79,83,98,54,65
s0587,2,58,96,74,62,98
s0588,2,100,56,57,59,70
s0589,2,65,72,58,84,82
s0590,2,87,64,62,57,73
s0591,2,65,53,94,64,84
s0592,2,80,87,71,58,58
s0593,2,61,62,95,99,79
s0594,2,87,62,60,65,73
s0595,2,90,84,52,73,98
s0596,2,94,66,53,66,85
s0597,2,82,93,64,72,56
s0598,2,87,84,71,95,63
s0599,2,57,100,64,68,93
s0600,2,56,65,66,67,71
s0601,2,67,68,93,55,68
s0602,2,98,56,87,78,62
s0603,2,95,54,91,63,56
s0604,2,55,87,77,72,67
s0605,2,69,61,87,54,70
s0606,2,91,58,94,60,60
s0607,2,62,99,63,67,62
s0608,2,87,51,87,60,72
s0609,2,59,67,78,74,57
s0610,2,65,59,55,78,85
s0611,2,76,72,100,63,83
s0612,2,60,69,72,57,96
s0613,2,64,58,68,93,68
s0614,2,90,82,62,97,50
s0615,2,90,59,75,92,83
s0616,2,56,57,94,84,99
s0617,2,82,53,72,54,100
s0618,2,86,64,93,58,86
s0619,2,53,67,54,53,87
s0620,2,61,92,94,100,98
s0621,2,94,98,60,56,81
s0622,2,83,63,70,68,97
s0623,2,50,54,93,60,77
s0624,2,85,61,99,74,89
s0625,2,99,62,69,59,71
s0626,2,63,86,82,91,74
s0627,2,86,80,91,94,95
s0628,2,95,81,54,54,100
s0629,2,100,74,54,57,98
s0630,2,62,62,95,78,87
s0631,2,53,80,57,62,59
s0632,2,76,94,74,55,84
s0633,2,56,93,55,90,88
s0634,2,73,54,60,80,78
s0635,2,100,74,66,59,63
s0636,2,97,100,52,99,78
s0637,2,95,79,66,99,69
s0638,2,88,51,94,100,89
s0639,2,68,80,93,86,69
s0640,2,68,61,92,89,57
s0641,2,77,76,95,86,96
s0642,2,65,89,86,83,59
s0643,2,89,90,74,100,89
s0644,2,89,74,81,100,88
s0645,2,73,61,54,50,80
s0646,2,63,88,65,66,100
s0647,2,61,93,78,79,76
s0648,2,75,69,80,96,54
s0649,2,81,53,94,80,89
s0650,2,87,72,65,69,66
s0651,2,72,100,55,90,56
s0652,2,92,88,94,93,54
s0653,2,58,66,87,71,99
s0654,2,82,93,54,67,50
s0655,2,80,85,50,70,52
s0656,2,63,64,82,76,83
s0657,2,50,61,54,50,58
s0658,2,79,100,77,85,68
s0659,2,64,61,59,77,78
s0660,2,70,58,77,77,53
s0661,2,93,52,62,54,87
s0662,2,89,97,67,54,89
s0663,2,67,92,86,67,91
s0664,2,65,65,98,94,72
s0665,2,58,81,73,81,60
s0666,2,98,83,87,72,72
s0667,2,89,99,86,94,72
s0668,2,99,61,55,77,83
s0669,2,84,58,67,94,50
s0670,2,87,64,72,68,66
s0671,2,97,60,81,94,60
s0672,2,77,65,64,63,97
s0673,2,76,70,71,92,56
s0674,2,59,100,71,100,90
s0675,2,66,78,95,80,64
s0676,2,72,100,100,79,93
s0677,2,68,87,61,57,98
s0678,2,55,81,100,80,98
s0679,2,56,91,80,81,76
s0680,2,93,87,77,62,53
s0681,2,67,78,74,91,51
s0682,2,87,78,54,53,81
s0683,2,55,99,63,96,75
s0684,2,50,57,84,50,92
s0685,2,82,82,77,56,78
s0686,2,89,99,61,53,72
s0687,2,91,68,55,82,58
s0688,2,82,63,84,85,96
s0689,2,60,84,57,89,78
s0690,2,99,75,82,76,96
s0691,2,92,52,95,98,86
s0692,2,81,61,93,82,72
s0693,2,92,67,54,60,88
s0694,2,55,52,60,54,70
s0695,2,95,94,81,67,53
s0696,2,62,98,62,50,90
s0697,2,65,95,75,72,64
s0698,2,53,94,68,59,55
s0699,2,78,79,78,66,81
s0700,2,81,71,52,63,53
s0701,2,78,58,93,53,55
s0702,2,54,60,99,71,97
s0703,2,88,75,52,69,96
s0704,2,74,88,78,74,62
s0705,2,92,92,90,73,60
s0706,2,91,59,91,90,69
s0707,2,79,96,61,81,81
s0708,2,53,77,67,73,70
s0709,2,72,73,66,63,67
s0710,2,68,59,66,71,71
s0711,2,53,58,67,65,82
s0712,2,77,76,78,98,71
s0713,2,52,73,88,88,87
s0714,2,82,84,98,81,93
s0715,2,77,93,80,100,71
s0716,2,72,57,76,82,93
s0717,2,65,52,96,63,68
s0718,2,64,77,79,97,66
s0719,2,83,97,74,50,64
s0720,2,97,76,87,75,74
s0721,2,69,69,67,59,64
s0722,2,82,88,62,57,64
s0723,2,76,61,82,91,69
s0724,2,50,90,66,50,93
s0725,2,84,82,97,95,88
s0726,2,80,78,52,69,79
s0727,2,79,66,98,89,81
s0728,2,84,90,74,55,65
s0729,2,58,96,97,65,84
s0730,2,54,85,63,53,84
s0731,2,79,67,93,60,59
s0732,2,67,69,52,90,70
s0733,2,55,89,81,69,67
s0734,2,61,55,81,78,63
s0735,2,90,93,53,57,52
s0736,2,93,58,67,61,84
s0737,2,82,75,62,58,71
s0738,2,90,99,98,90,80
s0739,2,69,74,92,86,99
s0740,2,52,86,69,58,52
s0741,2,57,83,75,79,85
s0742,2,66,51,95,87,86
s0743,2,71,78,73,77,83
s0744,2,94,72,89,58,94
s0745,2,79,77,82,85,78
s0746,2,82,51,78,58,92
s0747,2,84,89,82,54,84
s0748,2,96,95,78,86,96
s0749,2,75,61,77,59,60
s0750,2,88,80,50,65,61
s0751,2,98,68,100,76,65
s0752,2,94,95,63,72,67
s0753,2,93,66,51,50,81
s0754,2,89,93,82,53,53
s0755,2,75,95,85,90,81
s0756,2,98,69,69,85,56
s0757,2,91,85,78,58,67
s0758,2,81,51,74,52,83
s0759,2,97,52,91,63,96
s0760,2,62,71,50,70,99
s0761,2,55,91,100,95,89
s0762,2,57,63,98,91,95
s0763,2,57,92,79,68,79
s0764,2,98,73,81,55,99
s0765,2,65,57,53,96,97
s0766,2,56,53,90,88,87
s0767,2,61,84,84,91,90
s0768,2,53,59,88,84,54
s0769,2,66,94,71,85,97
s0770,2,82,89,61,91,87
s0771,2,58,67,70,53,75
s0772,2,93,88,78,100,55
s0773,2,97,54,74,75,53
s0774,2,56,65,70,60,65
s0775,2,97,97,50,96,55
s0776,2,62,51,92,74,90
s0777,2,66,81,56,62,77
s0778,2,69,82,97,95,72
s0779,2,78,59,71,50,85
s0780,2,100,60,74,91,84
s0781,2,86,90,54,56,58
s0782,2,69,59,75,73,76
s0783,2,62,52,94,85,81
s0784,2,63,77,87,96,52
s0785,2,89,75,50,85,59
s0786,2,84,65,55,98,70
s0787,2,94,60,87,96,100
s0788,2,79,52,79,53,63
s0789,2,61,97,88,92,62
s0790,2,88,59,62,85,51
s0791,2,93,74,76,75,74
s0792,2,96,58,52,64,61
s0793,2,85,78,64,67,91
s0794,2,91,91,62,85,70
s0795,2,95,87,52,93,59
s0796,2,90,83,55,97,74
s0797,2,64,77,89,83,52
s0798,2,56,64,63,57,61
s0799,2,77,72,62,58,50
s0800,2,90,84,100,77,60
s0801,2,91,100,56,70,54
s0802,2,67,88,87,69,87
s0803,2,95,61,100,72,69
s0804,2,63,50,56,63,72
s0805,2,87,94,50,97,100
s0806,2,57,57,53,90,77
s0807,2,75,80,61,52,52
s0808,2,90,50,87,90,88
s0809,2,83,75,69,83,53
s0810,2,85,98,78,87,66
s0811,2,78,76,87,54,92
s0812,2,88,96,57,85,64
s0813,2,81,59,70,84,52
s0814,2,73,96,81,73,75
s0815,2,97,86,54,58,61
s0816,2,57,63,68,82,61
s0817,2,83,96,56,50,60
s0818,2,87,50,52,55,74
s0819,2,54,59,86,77,64
s0820,2,52,90,100,99,52
s0821,2,95,99,64,62,72
s0822,2,56,86,77,96,92
s0823,2,69,54,85,81,50
s0824,2,58,83,58,97,76
s0825,2,81,70,100,50,90
s0826,2,60,60,53,85,86
s0827,2,66,78,64,96,69
s0828,2,62,89,53,77,57
s0829,2,75,96,57,53,83
s0830,2,51,57,81,88,77
s0831,2,94,90,70,66,85
s0832,2,77,94,80,62,93
s0833,2,50,85,77,69,90
s0834,2,66,70,89,52,72
s0835,2,81,93,98,64,74
s0836,2,58,74,94,70,100
s0837,2,53,98,79,84,58
s0838,2,87,72,66,67,76
s0839,2,81,78,82,55,74
s0840,2,71,54,62,70,52
s0841,2,62,61,77,63,93
s0842,2,52,80,86,54,52
s0843,2,69,98,56,59,100
s0844,2,86,55,58,90,70
s0845,2,71,55,66,87,52
s0846,2,68,83,69,91,90
s0847,2,80,90,50,100,64
s0848,2,59,84,67,61,84
s0849,2,60,74,60,62,84
s0850,2,91,97,54,80,74
